"Affy133aProbeID","Gene.Symbol.x","LocusLink.x","pvalueCox55","HazardRatio55","HR55lower95","HR55upper95","HR.SD55","pvalueCox65","HazardRatio65","HR65lower95","HR65upper95","ModuleColor55","HR.SD65","colorh1","GS55","kTotal","kWithin","kOut","kDiff","GS65","kTotal.1","kWithin.1","kOut.1","kDiff.1"
"203031_s_at","UROS","7390",0.213,1.58,0.9,2.77,0.287,0.181,0.716,0.431,1.19,"turquoise",0.259,"turquoise",0.671620396561262,167.609224002993,150.683425317258,16.9257986857349,133.757626631523,0.742321425130815,50.0338514670479,41.8232452238588,8.21060624318902,33.6126389806698
"203034_s_at","RPL27A","6157",0.715,1.07,0.614,1.88,0.285,0.667,0.925,0.559,1.53,"blue",0.257,"blue",0.145693958198919,18.5169133906676,9.5876443916033,8.92926899906425,0.658375392539057,0.175874166083451,8.57317507391565,1.96892163159173,6.60425344232393,-4.6353318107322
"203038_at","PTPRK","5796",0.0814,1.12,0.643,1.96,0.284,0.656,0.916,0.554,1.52,"turquoise",0.257,"turquoise",1.08937559511080,151.538405426901,128.725570735235,22.8128346916657,105.912736043569,0.183096160624340,67.8594184839054,57.3034554727135,10.5559630111919,46.7474924615216
"203039_s_at","NDUFS1","4719",0.575,1.14,0.653,1.99,0.284,0.361,1.35,0.809,2.27,"grey",0.263,"grey",0.240332155310370,18.6343457726239,5.13746376601124,13.4968820066127,-8.35941824060144,0.442492798094342,4.78477080340891,0.589355210486605,4.1954155929223,-3.60606038243570
"203042_at","LAMP2","3920",0.244,1.17,0.674,2.05,0.284,0.0872,1.25,0.75,2.08,"grey",0.26,"grey",0.61261017366127,13.4919562994624,5.25607653775538,8.23587976170703,-2.97980322395165,1.05948351506743,20.5263382280029,10.7545588563324,9.77177937167044,0.982779484662007
"203044_at","CHSY1","22856",0.742,0.817,0.468,1.43,0.284,0.574,1.37,0.818,2.29,"grey",0.262,"grey",0.129596094720973,94.1756184103951,44.9156430076236,49.2599754027715,-4.34433239514792,0.241088107602026,31.1001218742675,14.6316499326922,16.4684719415753,-1.83682200888309
"203045_at","NINJ1","4814",0.516,0.902,0.517,1.57,0.283,0.349,0.783,0.47,1.31,"blue",0.261,"blue",0.287350298372789,44.6822975651972,32.3769549422251,12.3053426229721,20.071612319253,0.45717457304082,12.7972966031057,8.75092909982878,4.04636750327689,4.7045615965519
"203046_s_at","TIMELESS","8914",0.0397,2.13,1.17,3.9,0.308,0.0926,1.87,1.12,3.14,"brown",0.263,"brown",1.40120949323688,24.7989659651078,18.5110709691036,6.28789499600418,12.2231759730994,1.03338901331807,20.1262593693882,11.0747154866894,9.05154388269883,2.02317160399056
"203051_at","BAHD1","22893",0.47,0.652,0.368,1.15,0.291,0.682,1.14,0.683,1.89,"turquoise",0.26,"turquoise",0.327902142064283,18.7233531027965,11.1057298076880,7.61762329510856,3.48810651257940,0.166215625343521,5.62570357912578,2.9866434907086,2.63906008841718,0.347583402291422
"203052_at","C2","717",0.171,1.3,0.741,2.29,0.287,0.758,1.58,0.947,2.65,"blue",0.262,"blue",0.767003889607846,125.311016196640,104.458209221893,20.8528069747474,83.6054022471455,0.120330794367946,49.2902804113908,39.0199508755868,10.2703295358040,28.7496213397829
"203053_at","BCAS2","10286",0.225,1.25,0.716,2.18,0.284,0.157,1.28,0.769,2.13,"turquoise",0.26,"turquoise",0.647817481888637,15.1423648809941,13.0445978229780,2.09776705801609,10.9468307649619,0.804100347590766,1.20775143750077,0.386757352298422,0.820994085202346,-0.434236732903924
"203055_s_at","ARHGEF1","9138",0.482,0.733,0.419,1.28,0.285,0.608,0.742,0.443,1.24,"blue",0.263,"blue",0.316952961761150,21.6690801507589,14.3623889001618,7.30669125059702,7.05569764956483,0.216096420727265,8.51580406322171,2.81440860426043,5.70139545896129,-2.88698685470086
"203058_s_at","PAPSS2","9060",0.366,0.686,0.391,1.2,0.287,0.703,0.829,0.501,1.37,"blue",0.258,"blue",0.436518914605589,63.88125570257,55.2800227201624,8.60123298240755,46.6787897377549,0.153044674980176,1.61387020564640,0.911209462504084,0.702660743142313,0.20854871936177
"203062_s_at","MDC1","9656",0.899,1.39,0.794,2.44,0.286,0.0391,1.23,0.741,2.03,"brown",0.257,"brown",0.0462403082667712,15.2553070669093,8.160722272688,7.09458479422129,1.06613747846671,1.40782324260413,5.58566538351916,2.33415335692402,3.25151202659515,-0.91735866967113
"203064_s_at","FOXK2","3607",0.688,0.895,0.514,1.56,0.283,0.0412,1.43,0.865,2.38,"brown",0.258,"brown",0.162411561764489,21.0312707227122,11.6571123055438,9.37415841716847,2.2829538883753,1.38510278396687,2.26026650457646,0.578931114639809,1.68133538993665,-1.10240427529685
"203067_at","PDHX","8050",0.773,0.592,0.336,1.04,0.289,0.759,0.91,0.548,1.51,"turquoise",0.258,"turquoise",0.111820506081675,85.6137676935807,73.1569064562697,12.4568612373110,60.7000452189588,0.119758224104520,8.69631405765921,5.44806667079721,3.248247386862,2.19981928393521
"203069_at","SV2A","9900",0.654,1.54,0.874,2.72,0.289,0.981,1.08,0.648,1.79,"turquoise",0.26,"turquoise",0.184422251675733,150.760484130766,128.923852397253,21.8366317335133,107.08722066374,0.0083309926200515,134.726638471929,122.604881374713,12.1217570972163,110.483124277496
"203071_at","SEMA3B","7869",0.168,1.34,0.768,2.34,0.284,0.688,1.07,0.643,1.78,"green",0.259,"green",0.774690718274137,37.1013925871344,25.9088103575077,11.1925822296267,14.716228127881,0.162411561764489,18.4355558216971,13.8345470089678,4.60100881272929,9.23353819623852
"203072_at","MYO1E","4643",0.665,0.836,0.479,1.46,0.284,0.0196,1.89,1.1,3.25,"blue",0.276,"blue",0.177178354696895,36.3535176756750,20.1454835823967,16.2080340932783,3.93744948911839,1.70774392864352,42.2882149732616,20.0944939891202,22.1937209841415,-2.09922699502127
"203076_s_at","SMAD2","4087",0.698,0.626,0.354,1.11,0.291,0.0831,0.676,0.405,1.13,"grey",0.261,"grey",0.156144577376839,22.3325509621422,8.94355430052955,13.3889966616126,-4.44544236108306,1.08039897621589,1.40512646974335,0.685822095427557,0.719304374315796,-0.0334822788882390
"203083_at","THBS2","7058",0.349,0.774,0.444,1.35,0.284,0.625,1.16,0.698,1.92,"grey",0.259,"grey",0.45717457304082,33.7408368359037,18.6285037510379,15.1123330848658,3.51617066617215,0.204119982655925,17.9592137813899,5.27853154712343,12.6806822342665,-7.40215068714306
"203085_s_at","TGFB1","7040",0.943,0.697,0.399,1.22,0.285,0.511,1.01,0.612,1.68,"grey",0.257,"grey",0.0254883072626717,83.5741888323608,32.6642000515106,50.9099887808502,-18.2457887293396,0.291579099865287,57.8125929502151,18.9693792436743,38.8432137065408,-19.8738344628665
"203087_s_at","KIF2","3796",0.758,1.06,0.609,1.86,0.284,0.257,0.638,0.381,1.07,"grey",0.263,"grey",0.120330794367946,16.4840498960694,9.38016010027435,7.10388979579506,2.27627030447929,0.590066876668705,16.0301518317870,10.4555369121512,5.57461491963573,4.8809219925155
"203088_at","FBLN5","10516",0.417,0.991,0.569,1.73,0.284,0.0027,1.58,0.952,2.63,"grey",0.259,"grey",0.379863945026242,34.0477847079122,16.2378976573515,17.8098870505607,-1.57198939320918,2.56863623584101,3.82544400619640,2.27287514720496,1.55256885899145,0.720306288213512
"203089_s_at","PRSS25","27429",0.316,0.583,0.33,1.03,0.291,0.717,0.972,0.583,1.62,"grey",0.261,"grey",0.500312917381596,12.1056103448195,5.58624062519151,6.51936971962804,-0.933129094436532,0.1444808443322,8.26704306793805,4.04807762131732,4.21896544662073,-0.170887825303401
"203097_s_at","RAPGEF2","9693",0.214,1.42,0.812,2.49,0.285,0.405,0.674,0.401,1.13,"turquoise",0.265,"turquoise",0.669586226650809,129.232212919837,105.256415072604,23.975797847233,81.2806172253706,0.392544976785331,103.996192910287,77.002348926955,26.9938439833317,50.0085049436233
"203103_s_at","PRP19","27339",0.605,1.06,0.606,1.85,0.285,0.429,0.746,0.445,1.25,"turquoise",0.263,"turquoise",0.218244625347531,47.3705320155793,33.2543834824528,14.1161485331265,19.1382349493263,0.367542707815276,38.3360467571197,33.0574900412696,5.27855671585016,27.7789333254194
"203104_at","CSF1R","1436",0.248,0.548,0.312,0.962,0.288,0.0839,0.59,0.355,0.981,"blue",0.259,"blue",0.605548319173784,68.8022686524932,61.6825137762971,7.11975487619604,54.5627589001011,1.0762380391713,46.8318154848204,41.1726415845602,5.65917390026019,35.5134676843000
"203110_at","PTK2B","2185",0.0596,1.23,0.706,2.15,0.284,0.613,1.14,0.674,1.92,"turquoise",0.267,"turquoise",1.22475374025976,102.659985257325,94.967095932571,7.69288932475419,87.2742066078169,0.212539525481585,41.8225347382442,37.3441735722875,4.47836116595666,32.8658124063309
"203120_at","TP53BP2","7159",0.71,1.06,0.609,1.85,0.284,0.336,0.631,0.371,1.07,"turquoise",0.271,"turquoise",0.148741651280925,48.7189150989867,34.1644649280997,14.5544501708870,19.6100147572127,0.473660722610156,10.9748966983848,7.00187182229798,3.97302487608678,3.02884694621121
"203126_at","IMPA2","3613",0.724,0.885,0.507,1.54,0.284,0.667,0.896,0.54,1.49,"blue",0.258,"blue",0.140261433802853,60.9378329105512,40.744423790413,20.1934091201382,20.5510146702748,0.175874166083451,20.2567177130344,11.5147877867867,8.74192992624768,2.77285786053907
"203127_s_at","SPTLC2","9517",0.717,1.05,0.599,1.84,0.287,0.716,0.977,0.59,1.62,"blue",0.257,"blue",0.1444808443322,30.0862165260116,26.4425434905841,3.64367303542749,22.7988704551566,0.145086977692144,29.4453881078092,23.6215843317757,5.8238037760335,17.7977805557422
"203130_s_at","KIF5C","3800",0.059,1.57,0.893,2.75,0.286,0.623,0.736,0.443,1.22,"turquoise",0.259,"turquoise",1.22914798835786,201.957861087933,161.021597740369,40.9362633475635,120.085334392806,0.205511953340830,192.822113501786,152.368512096752,40.4536014050339,111.914910691718
"203133_at","SEC61B","10952",0.0149,1.79,1.01,3.19,0.295,0.274,1.08,0.65,1.8,"grey",0.259,"grey",1.82681373158773,29.8174553595309,9.10141916628685,20.7160361932441,-11.6146170269572,0.562249437179612,30.3633235328904,8.78160809934484,21.5817154335456,-12.8001073342008
"203137_at","WTAP","9589",0.663,0.838,0.48,1.46,0.284,0.504,1.07,0.644,1.78,"grey",0.26,"grey",0.178486471595227,14.3422797973380,10.0170952898709,4.32518450746703,5.69191078240391,0.297569463554475,15.1717650443705,10.2057644155830,4.96600062878748,5.23976378679554
"203138_at","HAT1","8520",0.511,1.15,0.657,2.01,0.285,0.451,1.2,0.716,2.02,"grey",0.265,"grey",0.291579099865287,31.2222685106102,15.6568636006622,15.5654049099480,0.0914586907142336,0.345823458122039,33.1450059162201,7.20631815350257,25.9386877627175,-18.7323696092150
"203142_s_at","AP3B1","8546",0.934,1.17,0.67,2.04,0.284,0.14,0.95,0.571,1.58,"turquoise",0.26,"turquoise",0.0296531237699066,31.8958218684309,19.4090899024356,12.4867319659953,6.92235793644029,0.853871964321762,13.5634632029977,8.00472583886476,5.55873736413298,2.44598847473178
"203145_at","SPAG5","10615",0.062,1.38,0.778,2.44,0.292,0.122,1.01,0.609,1.69,"brown",0.26,"brown",1.20760831050175,38.0077656248627,26.4171901830146,11.5905754418481,14.8266147411665,0.913640169325252,14.9977718247607,12.7682909843871,2.22948084037366,10.5388101440134
"203146_s_at","GABBR1","2550",0.335,0.783,0.446,1.38,0.288,0.103,0.734,0.44,1.22,"turquoise",0.26,"turquoise",0.474955192963155,73.3680309540196,46.15033196703,27.2176989869896,18.9326329800404,0.987162775294828,99.966971021919,75.377352851608,24.5896181703111,50.7877346812969
"203148_s_at","TRIM14","9830",0.16,1.72,0.96,3.09,0.298,0.836,1.05,0.632,1.73,"grey",0.257,"grey",0.795880017344075,27.7822714704150,10.0076584850751,17.7746129853400,-7.76695450026491,0.0777937225609836,9.31543291866222,2.90745321966584,6.40797969899638,-3.50052647933054
"203149_at","PVRL2","5819",0.847,1.04,0.595,1.82,0.285,0.374,1.04,0.63,1.73,"blue",0.258,"blue",0.0721165896692931,98.4053518543507,58.8619757797659,39.5433760745847,19.3185997051812,0.42712839779952,27.1699017098768,9.97606659023405,17.1938351196427,-7.21776852940867
"203151_at","MAP1A","4130",0.56,0.952,0.544,1.67,0.285,0.625,0.604,0.36,1.01,"turquoise",0.264,"turquoise",0.251811972993800,225.740076168549,192.378757640803,33.3613185277457,159.017439113058,0.204119982655925,199.413704008531,176.850955623261,22.5627483852693,154.288207237992
"203155_at","SETDB1","9869",0.687,1.01,0.577,1.75,0.284,0.597,1.14,0.691,1.89,"grey",0.257,"grey",0.163043262940450,18.8275803005895,8.12179745321819,10.7057828473713,-2.58398539415308,0.224025668870631,9.44939789396657,3.91054486889162,5.53885302507495,-1.62830815618334
"203156_at","AKAP11","11215",0.74,0.812,0.463,1.42,0.286,0.527,0.823,0.49,1.38,"turquoise",0.264,"turquoise",0.130768280269024,91.1557622700927,64.069591096519,27.0861711735738,36.9834199229452,0.278189384787453,108.469705974644,87.5958550389231,20.8738509357206,66.7220041032025
"203159_at","GLS","2744",0.0243,2.36,1.32,4.22,0.297,0.722,0.668,0.401,1.11,"turquoise",0.26,"turquoise",1.61439372640169,210.621843902108,189.936859326611,20.6849845754977,169.251874751113,0.141462802430361,225.50548450931,207.892928283013,17.6125562262967,190.280372056717
"203160_s_at","RNF8","9025",0.356,1.26,0.723,2.21,0.285,0.143,0.746,0.447,1.25,"turquoise",0.262,"turquoise",0.448550002027125,38.3459134223612,31.9749245986142,6.37098882374692,25.6039357748673,0.844663962534938,1.16778768250507,0.686682298297255,0.481105384207812,0.205576914089443
"203162_s_at","KATNB1","10300",0.351,0.779,0.446,1.36,0.285,0.0603,1.25,0.74,2.11,"turquoise",0.267,"turquoise",0.454692883534176,58.760081107484,44.4769551231986,14.2831259842854,30.1938291389131,1.21968268785985,12.8768190103118,11.3370603136959,1.53975869661592,9.79730161707996
"203167_at","TIMP2","7077",0.294,1.09,0.625,1.9,0.284,0.341,1.29,0.768,2.15,"grey",0.263,"grey",0.531652669587843,66.854572460887,26.6290977983352,40.2254746625518,-13.5963768642166,0.467245621007502,48.4091370670308,17.2331449320559,31.1759921349749,-13.9428472029190
"203173_s_at","MGC16824","57020",0.156,0.517,0.291,0.919,0.293,0.434,0.661,0.397,1.1,"grey",0.261,"grey",0.806875401645538,17.7621135004481,7.09330760683366,10.6688058936144,-3.57549828678073,0.362510270487489,1.04459011665551,0.556829314573884,0.487760802081622,0.0690685124922616
"203175_at","RHOG","391",0.753,1.05,0.604,1.84,0.284,0.925,1.46,0.871,2.43,"blue",0.262,"blue",0.123205023799299,71.2983106479115,58.8973122144737,12.4009984334379,46.4963137810358,0.0338582672609674,54.1668064196971,42.0209779721646,12.1458284475325,29.8751495246320
"203182_s_at","SRPK2","6733",0.772,0.914,0.522,1.6,0.286,0.611,0.988,0.597,1.64,"turquoise",0.257,"turquoise",0.112382699664264,103.731465315590,66.1152897938671,37.6161755217227,28.4991142721444,0.213958789757446,47.8224897291210,32.0463013932991,15.7761883358219,16.2701130574773
"203186_s_at","S100A4","6275",0.0648,1.26,0.721,2.2,0.284,0.123,1.98,1.15,3.42,"blue",0.278,"blue",1.18842499412941,114.917695962436,76.6936868059329,38.2240091565027,38.4696776494302,0.910094888560602,48.6177013675583,26.9714124800694,21.6462888874889,5.32512359258049
"203188_at","B3GNT6","11041",0.118,0.66,0.368,1.19,0.299,0.783,0.871,0.523,1.45,"turquoise",0.26,"turquoise",0.928117992693875,86.7329218747276,72.0486611080138,14.6842607667138,57.3644003413,0.106238237942057,84.0361408553572,74.6406068296976,9.39553402565956,65.245072804038
"203201_at","PMM2","5373",0.291,1.51,0.858,2.67,0.29,0.015,1.77,1.04,3,"grey",0.269,"grey",0.536107011014093,41.3159314307474,18.3130398361631,23.0028915945844,-4.68985175842129,1.82390874094432,43.7363337151539,20.8820135252467,22.8543201899072,-1.97230666466047
"203213_at","CDC2","983",0.104,1.6,0.904,2.84,0.292,0.0522,0.955,0.569,1.6,"brown",0.264,"brown",0.98296666070122,55.5437317897948,42.6995490298193,12.8441827599755,29.8553662698439,1.28232949699774,21.2608702921076,16.9449519682983,4.31591832380934,12.6290336444889
"203228_at","PAFAH1B3","5050",0.804,0.766,0.439,1.34,0.284,0.0614,1.27,0.762,2.13,"brown",0.262,"brown",0.0947439512515487,17.1322812787381,7.58529712920656,9.54698414953152,-1.96168702032496,1.21183162885883,6.28990969102731,2.99771412491956,3.29219556610776,-0.2944814411882
"203230_at","DVL1","1855",0.75,1.12,0.64,1.96,0.286,0.53,1.12,0.677,1.87,"turquoise",0.259,"turquoise",0.1249387366083,48.2464124289354,38.8183754746072,9.4280369543282,29.3903385202790,0.275724130399211,1.89545023865096,1.13485682799843,0.760593410652534,0.374263417345892
"203233_at","IL4R","3566",0.839,0.892,0.511,1.56,0.284,0.747,1.34,0.799,2.24,"blue",0.264,"blue",0.0762380391712997,152.222857928228,120.714665609368,31.5081923188607,89.2064732905069,0.126679398184601,36.0335003064461,24.8488594420054,11.1846408644407,13.6642185775646
"203234_at","UPP1","7378",0.723,1.48,0.838,2.62,0.291,0.00622,1.61,0.962,2.68,"grey",0.261,"grey",0.140861702705469,23.972553055731,16.5231052543527,7.4494478013783,9.07365745297442,2.20620961530918,12.2435520441089,7.6173360606663,4.6262159834426,2.99112007722371
"203236_s_at","LGALS9","3965",0.693,0.802,0.459,1.4,0.285,0.125,0.783,0.47,1.31,"blue",0.261,"blue",0.159266765388193,84.352158966838,75.0402310510215,9.31192791581651,65.728303135205,0.903089986991943,47.1578316707431,39.9635834250979,7.19424824564523,32.7693351794526
"203240_at","FCGBP","8857",0.208,0.714,0.408,1.25,0.285,0.853,0.766,0.462,1.27,"grey",0.258,"grey",0.681936665037238,23.1805277582248,7.20239508667976,15.9781326715450,-8.77573758486529,0.069050968832477,10.5036842581195,3.94409772736102,6.55958653075844,-2.61548880339742
"203241_at","UVRAG","7405",0.251,1.46,0.833,2.55,0.285,0.488,1.22,0.719,2.07,"turquoise",0.269,"turquoise",0.600326278518962,46.6358776951917,32.3880056806518,14.2478720145398,18.140133666112,0.311580177997289,6.23782991281413,2.95384492072429,3.28398499208984,-0.330140071365553
"203254_s_at","TLN1","7094",0.529,0.906,0.519,1.58,0.284,0.993,0.932,0.563,1.54,"blue",0.258,"blue",0.276544327964814,33.3335921607793,23.3547944036758,9.97879775710358,13.3759966465722,0.00305075150461883,33.3310000035169,14.6397323928266,18.6912676106903,-4.05153521786367
"203257_s_at","MGC4707","79096",0.89,0.8,0.457,1.4,0.285,0.933,1.03,0.621,1.71,"turquoise",0.259,"turquoise",0.0506099933550872,54.71784197764,39.1113791095744,15.6064628680656,23.5049162415088,0.03011835625350,7.39647456039999,4.47591862777792,2.92055593262207,1.55536269515585
"203259_s_at","C6orf74","51020",0.189,1.21,0.691,2.12,0.286,0.0723,0.639,0.383,1.07,"turquoise",0.262,"turquoise",0.723538195826756,61.7468279823284,50.1588896131277,11.5879383692007,38.570951243927,1.14086170270547,11.8836030885489,9.7782016106659,2.10540147788296,7.67280013278294
"203262_s_at","DXS9928E","9130",0.141,1.75,0.987,3.12,0.293,0.258,1.58,0.938,2.65,"grey",0.265,"grey",0.85078088734462,24.4843986988127,12.1300626519761,12.3543360468366,-0.224273394860496,0.58838029403677,22.3764168647684,10.5271283959760,11.8492884687924,-1.32216007281635
"203264_s_at","ARHGEF9","23229",0.916,1.06,0.601,1.86,0.288,0.414,0.644,0.382,1.09,"turquoise",0.267,"turquoise",0.0381045263321496,100.223743063580,64.2154511489155,36.0082919146641,28.2071592342515,0.382999658879101,207.761680326516,176.348983871705,31.4126964548106,144.936287416894
"203266_s_at","MAP2K4","6416",0.424,1.33,0.763,2.33,0.285,0.887,0.962,0.58,1.59,"turquoise",0.258,"turquoise",0.372634143407267,185.131130506356,168.926598596081,16.2045319102752,152.722066685806,0.0520763801682736,190.966256079526,175.718000571502,15.2482555080240,160.469745063478
"203270_at","DTYMK","1841",0.283,1.16,0.663,2.03,0.285,0.186,1.15,0.695,1.91,"brown",0.258,"brown",0.54821356447571,32.0473922677819,18.0159743965801,14.0314178712018,3.98455652537831,0.730487055782084,28.3828485011980,6.3532248589764,22.0296236422216,-15.6763987832452
"203273_s_at","TUSC2","11334",0.483,0.923,0.529,1.61,0.284,0.69,1.07,0.641,1.77,"turquoise",0.26,"turquoise",0.316052869248488,69.3655693568231,60.0179146563574,9.34765470046565,50.6702599558918,0.161150909262745,11.8329818783673,9.94093188071843,1.89204999764883,8.0488818830696
